trID;oldVer;newVer;Table;EventType;attrName;attrType;iskey;pkey;fkey
268;1150973407.sql;1151484054.sql;ditag_feature;Insertion:NewTable;ditag_pair_id;INT(10);false;0;-
268;1150973407.sql;1151484054.sql;ditag_feature;Insertion:NewTable;ditag_side;CHAR;false;0;-
268;1150973407.sql;1151484054.sql;ditag_feature;Insertion:NewTable;hit_end;INT(10);false;0;-
268;1150973407.sql;1151484054.sql;ditag_feature;Insertion:NewTable;hit_start;INT(10);false;0;-
268;1150973407.sql;1151484054.sql;ditag_feature;Insertion:NewTable;hit_strand;TINYINT(1);false;0;-
268;1150973407.sql;1151484054.sql;ditag_feature;Insertion:NewTable;seq_region_end;INT(10);false;0;-
268;1150973407.sql;1151484054.sql;ditag_feature;Insertion:NewTable;seq_region_id;INT(10);false;0;-
268;1150973407.sql;1151484054.sql;ditag_feature;Insertion:NewTable;seq_region_start;INT(10);false;0;-
268;1150973407.sql;1151484054.sql;ditag_feature;Insertion:NewTable;seq_region_strand;TINYINT(1);false;0;-
269;1151484054.sql;1151487572.sql;-;-;-;-;-;-;-
270;1151487572.sql;1151491778.sql;-;-;-;-;-;-;-
271;1151491778.sql;1152266163.sql;marker_synonym;Update:TypeChange;name;VARCHAR(50);false;0;-
272;1152266163.sql;1156853772.sql;analysis_description;Insertion:UpdateTable;displayable;BOOLEAN;false;0;-
272;1152266163.sql;1156853772.sql;ditag;Update:TypeChange;ditag_id;INT(10);true;0;-
272;1152266163.sql;1156853772.sql;xref;Update:TypeChange;info_type;ENUM('PROJECTION','MISC','DEPENDENT','DIRECT','SEQUENCE_MATCH','INFERRED_PAIR');false;0;-
272;1152266163.sql;1156853772.sql;xref;Insertion:UpdateTable;priority;INT;false;0;-
273;1156853772.sql;1157015463.sql;-;-;-;-;-;-;-
274;1157015463.sql;1157356602.sql;-;-;-;-;-;-;-
275;1157356602.sql;1157464015.sql;-;-;-;-;-;-;-
276;1157464015.sql;1158056996.sql;-;-;-;-;-;-;-
277;1158056996.sql;1158070248.sql;-;-;-;-;-;-;-
278;1158070248.sql;1159793189.sql;-;-;-;-;-;-;-
279;1159793189.sql;1160664762.sql;unconventional_transcript_association;Insertion:NewTable;gene_id;INT(10);false;0;-
279;1159793189.sql;1160664762.sql;unconventional_transcript_association;Insertion:NewTable;interaction_type;ENUM("ANTISENSE","SENSE_INTRONIC","SENSE_OVERLAPING_EXONIC","CHIMERIC_SENSE_EXONIC");false;0;-
279;1159793189.sql;1160664762.sql;unconventional_transcript_association;Insertion:NewTable;transcript_id;INT(10);false;0;-
279;1159793189.sql;1160664762.sql;xref;Deletion:UpdateTable;priority;INT;false;0;-
280;1160664762.sql;1161590442.sql;analysis_description;Insertion:UpdateTable;web_data;TEXT;false;0;-
281;1161590442.sql;1163160727.sql;-;-;-;-;-;-;-
282;1163160727.sql;1166452111.sql;unmapped_object;Insertion:UpdateTable;parent;VARCHAR(255);false;0;-
283;1166452111.sql;1167918307.sql;unmapped_object;Update:TypeChange;type;ENUM('XREF','CDNA','MARKER','PROBE2TRANSCRIPT');false;0;-
284;1167918307.sql;1167918874.sql;-;-;-;-;-;-;-
285;1167918874.sql;1168252960.sql;xref;Update:TypeChange;info_type;ENUM('PROJECTION','MISC','DEPENDENT','DIRECT','SEQUENCE_MATCH','INFERRED_PAIR','PROBE','UNMAPPED');false;0;-
286;1168252960.sql;1168360850.sql;-;-;-;-;-;-;-
287;1168360850.sql;1168529527.sql;-;-;-;-;-;-;-
288;1168529527.sql;1172482101.sql;analysis;Update:TypeChange;analysis_id;SMALLINTUNSIGNED;true;0;-
288;1168529527.sql;1172482101.sql;analysis_description;Update:TypeChange;analysis_id;SMALLINTUNSIGNED;false;0;-
288;1168529527.sql;1172482101.sql;density_type;Update:TypeChange;analysis_id;SMALLINTUNSIGNED;false;0;-
288;1168529527.sql;1172482101.sql;ditag_feature;Update:TypeChange;analysis_id;SMALLINTUNSIGNED;false;0;-
288;1168529527.sql;1172482101.sql;dna_align_feature;Update:TypeChange;analysis_id;SMALLINTUNSIGNED;false;0;-
288;1168529527.sql;1172482101.sql;external_db;Update:TypeChange;external_db_id;SMALLINTUNSIGNED;true;0;-
288;1168529527.sql;1172482101.sql;gene;Update:TypeChange;analysis_id;SMALLINTUNSIGNED;false;0;-
288;1168529527.sql;1172482101.sql;identity_xref;Update:TypeChange;analysis_id;SMALLINTUNSIGNED;false;0;-
288;1168529527.sql;1172482101.sql;marker_feature;Update:TypeChange;analysis_id;SMALLINTUNSIGNED;false;0;-
288;1168529527.sql;1172482101.sql;oligo_feature;Update:TypeChange;analysis_id;SMALLINTUNSIGNED;false;0;-
288;1168529527.sql;1172482101.sql;prediction_transcript;Update:TypeChange;analysis_id;SMALLINTUNSIGNED;false;0;-
288;1168529527.sql;1172482101.sql;protein_align_feature;Update:TypeChange;analysis_id;SMALLINTUNSIGNED;false;0;-
288;1168529527.sql;1172482101.sql;protein_feature;Update:TypeChange;analysis_id;SMALLINTUNSIGNED;false;0;-
288;1168529527.sql;1172482101.sql;qtl_feature;Update:TypeChange;analysis_id;SMALLINTUNSIGNED;false;0;-
288;1168529527.sql;1172482101.sql;regulatory_feature;Update:TypeChange;analysis_id;SMALLINTUNSIGNED;false;0;-
288;1168529527.sql;1172482101.sql;regulatory_search_region;Update:TypeChange;analysis_id;SMALLINTUNSIGNED;false;0;-
288;1168529527.sql;1172482101.sql;repeat_feature;Update:TypeChange;analysis_id;SMALLINTUNSIGNED;false;0;-
288;1168529527.sql;1172482101.sql;simple_feature;Update:TypeChange;analysis_id;SMALLINTUNSIGNED;false;0;-
288;1168529527.sql;1172482101.sql;transcript;Update:TypeChange;analysis_id;SMALLINTUNSIGNED;false;0;-
288;1168529527.sql;1172482101.sql;unmapped_object;Update:TypeChange;analysis_id;SMALLINTUNSIGNED;false;0;-
288;1168529527.sql;1172482101.sql;unmapped_object;Update:TypeChange;external_db_id;SMALLINTUNSIGNED;false;0;-
288;1168529527.sql;1172482101.sql;xref;Update:TypeChange;external_db_id;SMALLINTUNSIGNED;false;0;-
289;1172482101.sql;1172482388.sql;ditag;Update:TypeChange;sequence;TINYTEXT;false;0;-
289;1172482101.sql;1172482388.sql;ditag_feature;Update:TypeChange;cigar_line;TINYTEXT;false;0;-
290;1172482388.sql;1173280675.sql;external_db;Insertion:UpdateTable;type;ENUM('ARRAY','ALT_TRANS','MISC','LIT');false;0;-
291;1173280675.sql;1173947575.sql;ditag_feature;Update:TypeChange;ditag_side;ENUM('F','L','R');false;0;-
292;1173947575.sql;1173948438.sql;-;-;-;-;-;-;-
293;1173948438.sql;1173950954.sql;external_db;Update:TypeChange;type;ENUM('ARRAY','ALT_TRANS','MISC','LIT','PRIMARY_DB_SYN');false;0;-
294;1173950954.sql;1173951050.sql;-;-;-;-;-;-;-
295;1173951050.sql;1173951056.sql;-;-;-;-;-;-;-
296;1173951056.sql;1173951206.sql;-;-;-;-;-;-;-
297;1173951206.sql;1175515847.sql;external_db;Update:TypeChange;type;ENUM('ARRAY','ALT_TRANS','MISC','LIT','PRIMARY_DB_SYNONYM');false;0;-
298;1175515847.sql;1176967593.sql;-;-;-;-;-;-;-
299;1176967593.sql;1180605104.sql;go_xref;Insertion:UpdateTable;source_external_db_id;INT(10);false;0;-
300;1180605104.sql;1180955101.sql;go_xref;Deletion:UpdateTable;source_external_db_id;INT(10);false;0;-
301;1180955101.sql;1183378856.sql;-;-;-;-;-;-;-
302;1183378856.sql;1183380183.sql;-;-;-;-;-;-;-
303;1183380183.sql;1183457514.sql;object_xref;Insertion:UpdateTable;linkage_annotation;VARCHAR(255);false;0;-
304;1183457514.sql;1183633794.sql;go_xref;Insertion:UpdateTable;source_xref_id;INT(10);false;0;-
305;1183633794.sql;1183994980.sql;-;-;-;-;-;-;-
306;1183994980.sql;1184054169.sql;-;-;-;-;-;-;-
307;1184054169.sql;1184337946.sql;xref;Insertion:UpdateTable;secondary_db_name;VARCHAR(255);false;0;-
307;1184054169.sql;1184337946.sql;xref;Insertion:UpdateTable;secondary_db_table;VARCHAR(255);false;0;-
308;1184337946.sql;1184343976.sql;external_db;Insertion:UpdateTable;secondary_db_name;VARCHAR(255);false;0;-
308;1184337946.sql;1184343976.sql;external_db;Insertion:UpdateTable;secondary_db_table;VARCHAR(255);false;0;-
309;1184343976.sql;1184344092.sql;xref;Deletion:UpdateTable;secondary_db_name;VARCHAR(255);false;0;-
309;1184343976.sql;1184344092.sql;xref;Deletion:UpdateTable;secondary_db_table;VARCHAR(255);false;0;-
310;1184344092.sql;1189603162.sql;dna_align_feature;Insertion:UpdateTable;external_db_id;SMALLINTUNSIGNED;false;0;-
310;1184344092.sql;1189603162.sql;dna_align_feature;Insertion:UpdateTable;hcoverage;DOUBLE;false;0;-
310;1184344092.sql;1189603162.sql;external_db;Update:TypeChange;db_name;VARCHAR(28);false;0;-
310;1184344092.sql;1189603162.sql;external_db;Update:TypeChange;db_release;VARCHAR(255);false;0;-
310;1184344092.sql;1189603162.sql;protein_align_feature;Insertion:UpdateTable;external_db_id;SMALLINTUNSIGNED;false;0;-
310;1184344092.sql;1189603162.sql;protein_align_feature;Insertion:UpdateTable;hcoverage;DOUBLE;false;0;-
311;1189603162.sql;1193915361.sql;-;-;-;-;-;-;-
312;1193915361.sql;1195162562.sql;peptide_archive;Update:TypeChange;md5_checksum;VARCHAR(32);false;0;-
313;1195162562.sql;1201167647.sql;xref;Update:TypeChange;info_type;ENUM('PROJECTION','MISC','DEPENDENT','DIRECT','SEQUENCE_MATCH','INFERRED_PAIR','PROBE','UNMAPPED','COORDINATE_OVERLAP');false;0;-
314;1201167647.sql;1201170461.sql;gene;Insertion:UpdateTable;canonical_transcript;INT(10);false;0;-
314;1201167647.sql;1201170461.sql;object_xref;Update:TypeChange;ensembl_object_type;ENUM('RAWCONTIG','TRANSCRIPT','GENE','TRANSLATION');false;0;-
314;1201167647.sql;1201170461.sql;regulatory_factor;Deletion:DeleteTable;name;VARCHAR(255);false;0;-
314;1201167647.sql;1201170461.sql;regulatory_factor;Deletion:DeleteTable;regulatory_factor_id;INT(10);true;0;-
314;1201167647.sql;1201170461.sql;regulatory_factor;Deletion:DeleteTable;type;ENUM('MIRNA_TARGET','TRANSCRIPTION_FACTOR','TRANSCRIPTION_FACTOR_COMPLEX');false;0;-
314;1201167647.sql;1201170461.sql;regulatory_factor_coding;Deletion:DeleteTable;gene_id;INT(10);false;0;-
314;1201167647.sql;1201170461.sql;regulatory_factor_coding;Deletion:DeleteTable;regulatory_factor_id;INT(10);false;0;-
314;1201167647.sql;1201170461.sql;regulatory_factor_coding;Deletion:DeleteTable;transcript_id;INT(10);false;0;-
314;1201167647.sql;1201170461.sql;regulatory_feature;Deletion:DeleteTable;analysis_id;SMALLINTUNSIGNED;false;0;-
314;1201167647.sql;1201170461.sql;regulatory_feature;Deletion:DeleteTable;name;VARCHAR(255);false;0;-
314;1201167647.sql;1201170461.sql;regulatory_feature;Deletion:DeleteTable;regulatory_factor_id;INT(10);false;0;-
314;1201167647.sql;1201170461.sql;regulatory_feature;Deletion:DeleteTable;regulatory_feature_id;INT(10);true;0;-
314;1201167647.sql;1201170461.sql;regulatory_feature;Deletion:DeleteTable;seq_region_end;INT(10);false;0;-
314;1201167647.sql;1201170461.sql;regulatory_feature;Deletion:DeleteTable;seq_region_id;INT(10);false;0;-
314;1201167647.sql;1201170461.sql;regulatory_feature;Deletion:DeleteTable;seq_region_start;INT(10);false;0;-
314;1201167647.sql;1201170461.sql;regulatory_feature;Deletion:DeleteTable;seq_region_strand;TINYINT;false;0;-
314;1201167647.sql;1201170461.sql;regulatory_feature_object;Deletion:DeleteTable;ensembl_object_id;INT(10);false;0;-
314;1201167647.sql;1201170461.sql;regulatory_feature_object;Deletion:DeleteTable;ensembl_object_type;ENUM('TRANSCRIPT','TRANSLATION','GENE');false;0;-
314;1201167647.sql;1201170461.sql;regulatory_feature_object;Deletion:DeleteTable;evidence;VARCHAR(255);false;0;-
314;1201167647.sql;1201170461.sql;regulatory_feature_object;Deletion:DeleteTable;influence;ENUM('POSITIVE','NEGATIVE','MIXED','UNKNOWN');false;0;-
314;1201167647.sql;1201170461.sql;regulatory_feature_object;Deletion:DeleteTable;regulatory_feature_id;INT(10);false;0;-
314;1201167647.sql;1201170461.sql;regulatory_search_region;Deletion:DeleteTable;analysis_id;SMALLINTUNSIGNED;false;0;-
314;1201167647.sql;1201170461.sql;regulatory_search_region;Deletion:DeleteTable;ensembl_object_id;INT(10);false;0;-
314;1201167647.sql;1201170461.sql;regulatory_search_region;Deletion:DeleteTable;ensembl_object_type;ENUM('TRANSCRIPT','TRANSLATION','GENE');false;0;-
314;1201167647.sql;1201170461.sql;regulatory_search_region;Deletion:DeleteTable;name;VARCHAR(255);false;0;-
314;1201167647.sql;1201170461.sql;regulatory_search_region;Deletion:DeleteTable;regulatory_search_region_id;INT(10);true;0;-
314;1201167647.sql;1201170461.sql;regulatory_search_region;Deletion:DeleteTable;seq_region_end;INT(10);false;0;-
314;1201167647.sql;1201170461.sql;regulatory_search_region;Deletion:DeleteTable;seq_region_id;INT(10);false;0;-
314;1201167647.sql;1201170461.sql;regulatory_search_region;Deletion:DeleteTable;seq_region_start;INT(10);false;0;-
314;1201167647.sql;1201170461.sql;regulatory_search_region;Deletion:DeleteTable;seq_region_strand;TINYINT;false;0;-
314;1201167647.sql;1201170461.sql;xref;Update:TypeChange;info_type;ENUM('PROJECTION','MISC','DEPENDENT','DIRECT','SEQUENCE_MATCH','INFERRED_PAIR','PROBE','UNMAPPED');false;0;-
315;1201170461.sql;1201171158.sql;xref;Update:TypeChange;info_type;ENUM('PROJECTION','MISC','DEPENDENT','DIRECT','SEQUENCE_MATCH','INFERRED_PAIR','PROBE','UNMAPPED','COORDINATE_OVERLAP');false;0;-
316;1201171158.sql;1201511282.sql;-;-;-;-;-;-;-
317;1201511282.sql;1210580722.sql;gene;Insertion:UpdateTable;canonical_annotation;VARCHAR(255);false;0;-
317;1201511282.sql;1210580722.sql;gene;Insertion:UpdateTable;canonical_transcript_id;INT(10);false;0;-
317;1201511282.sql;1210580722.sql;gene;Deletion:UpdateTable;canonical_transcript;INT(10);false;0;-
318;1210580722.sql;1211280019.sql;-;-;-;-;-;-;-
319;1211280019.sql;1213199487.sql;-;-;-;-;-;-;-
320;1213199487.sql;1215684454.sql;-;-;-;-;-;-;-
321;1215684454.sql;1215684861.sql;mapping_set;Insertion:NewTable;mapping_set_id;INT(10);false;0;-
321;1215684454.sql;1215684861.sql;mapping_set;Insertion:NewTable;schema_build;VARCHAR(20);true;0;-
321;1215684454.sql;1215684861.sql;seq_region_mapping;Insertion:NewTable;external_seq_region_id;INT(10);false;0;-
321;1215684454.sql;1215684861.sql;seq_region_mapping;Insertion:NewTable;internal_seq_region_id;INT(10);false;0;-
321;1215684454.sql;1215684861.sql;seq_region_mapping;Insertion:NewTable;mapping_set_id;INT(10);false;0;-
322;1215684861.sql;1216368705.sql;protein_feature;Deletion:UpdateTable;hit_id;VARCHAR(40);false;0;-
322;1215684861.sql;1216368705.sql;protein_feature;Insertion:UpdateTable;hit_name;VARCHAR(40);false;0;-
323;1216368705.sql;1216384782.sql;-;-;-;-;-;-;-
324;1216384782.sql;1216392354.sql;coord_system;Insertion:UpdateTable;species_id;INT(10);false;0;-
324;1216384782.sql;1216392354.sql;meta;Insertion:UpdateTable;species_id;INTUNSIGNED;false;0;-
325;1216392354.sql;1216909127.sql;dna_align_feature;Insertion:UpdateTable;external_data;TEXT;false;0;-
325;1216392354.sql;1216909127.sql;protein_feature;Insertion:UpdateTable;external_data;TEXT;false;0;-
326;1216909127.sql;1217064404.sql;-;-;-;-;-;-;-
327;1217064404.sql;1217326801.sql;-;-;-;-;-;-;-
328;1217326801.sql;1217334558.sql;-;-;-;-;-;-;-
329;1217334558.sql;1217618141.sql;external_db;Update:TypeChange;db_name;VARCHAR(40);false;0;-
330;1217618141.sql;1217762307.sql;-;-;-;-;-;-;-
331;1217762307.sql;1225101152.sql;analysis;Update:TypeChange;parameters;TEXT;false;0;-
331;1217762307.sql;1225101152.sql;coord_system;Update:TypeChange;version;VARCHAR(255);false;0;-
331;1217762307.sql;1225101152.sql;dna;Update:TypeChange;sequence;LONGTEXT;false;0;-
331;1217762307.sql;1225101152.sql;dna_align_feature;Insertion:UpdateTable;pair_dna_align_feature_id;INT(10);false;0;-
331;1217762307.sql;1225101152.sql;external_db;Insertion:UpdateTable;description;TEXT;false;0;-
331;1217762307.sql;1225101152.sql;xref;Update:TypeChange;description;TEXT;false;0;-
332;1225101152.sql;1225124399.sql;-;-;-;-;-;-;-
333;1225124399.sql;1225143031.sql;analysis;Update:TypeChange;parameters;VARCHAR(255);false;0;-
333;1225124399.sql;1225143031.sql;coord_system;Update:TypeChange;version;VARCHAR(40);false;0;-
333;1225124399.sql;1225143031.sql;dna;Update:TypeChange;sequence;MEDIUMTEXT;false;0;-
333;1225124399.sql;1225143031.sql;dna_align_feature;Deletion:UpdateTable;pair_dna_align_feature_id;INT(10);false;0;-
333;1225124399.sql;1225143031.sql;external_db;Deletion:UpdateTable;description;TEXT;false;0;-
333;1225124399.sql;1225143031.sql;xref;Update:TypeChange;description;VARCHAR(255);false;0;-
334;1225143031.sql;1225288803.sql;analysis;Update:TypeChange;parameters;TEXT;false;0;-
334;1225143031.sql;1225288803.sql;coord_system;Update:TypeChange;version;VARCHAR(255);false;0;-
334;1225143031.sql;1225288803.sql;dna;Update:TypeChange;sequence;LONGTEXT;false;0;-
334;1225143031.sql;1225288803.sql;dna_align_feature;Insertion:UpdateTable;pair_dna_align_feature_id;INT(10);false;0;-
334;1225143031.sql;1225288803.sql;external_db;Insertion:UpdateTable;description;TEXT;false;0;-
334;1225143031.sql;1225288803.sql;xref;Update:TypeChange;description;TEXT;false;0;-
335;1225288803.sql;1225288936.sql;-;-;-;-;-;-;-
336;1225288936.sql;1225466502.sql;-;-;-;-;-;-;-
337;1225466502.sql;1231939228.sql;external_db;Update:TypeChange;type;ENUM('ARRAY','ALT_TRANS','MISC','LIT','PRIMARY_DB_SYNONYM','ENSEMBL');false;0;-
337;1225466502.sql;1231939228.sql;identity_xref;Insertion:UpdateTable;ensembl_end;INT;false;0;-
337;1225466502.sql;1231939228.sql;identity_xref;Insertion:UpdateTable;ensembl_identity;INT(5);false;0;-
337;1225466502.sql;1231939228.sql;identity_xref;Insertion:UpdateTable;ensembl_start;INT;false;0;-
337;1225466502.sql;1231939228.sql;identity_xref;Insertion:UpdateTable;xref_end;INT;false;0;-
337;1225466502.sql;1231939228.sql;identity_xref;Insertion:UpdateTable;xref_identity;INT(5);false;0;-
337;1225466502.sql;1231939228.sql;identity_xref;Insertion:UpdateTable;xref_start;INT;false;0;-
337;1225466502.sql;1231939228.sql;identity_xref;Deletion:UpdateTable;hit_end;INT;false;0;-
337;1225466502.sql;1231939228.sql;identity_xref;Deletion:UpdateTable;hit_start;INT;false;0;-
337;1225466502.sql;1231939228.sql;identity_xref;Deletion:UpdateTable;query_identity;INT(5);false;0;-
337;1225466502.sql;1231939228.sql;identity_xref;Deletion:UpdateTable;target_identity;INT(5);false;0;-
337;1225466502.sql;1231939228.sql;identity_xref;Deletion:UpdateTable;translation_end;INT;false;0;-
337;1225466502.sql;1231939228.sql;identity_xref;Deletion:UpdateTable;translation_start;INT;false;0;-
338;1231939228.sql;1236093016.sql;analysis;Update:TypeChange;logic_name;VARCHAR(128);false;0;-
338;1231939228.sql;1236093016.sql;external_db;Update:TypeChange;db_name;VARCHAR(100);false;0;-
338;1231939228.sql;1236093016.sql;identity_xref;Deletion:UpdateTable;analysis_id;SMALLINTUNSIGNED;false;0;-
338;1231939228.sql;1236093016.sql;object_xref;Insertion:UpdateTable;analysis_id;SMALLINTUNSIGNED;false;0;-
338;1231939228.sql;1236093016.sql;oligo_probe;Update:TypeChange;name;VARCHAR(40);false;0;-
339;1236093016.sql;1236931796.sql;-;-;-;-;-;-;-
340;1236931796.sql;1236931846.sql;-;-;-;-;-;-;-
341;1236931846.sql;1241616909.sql;dependent_xref;Insertion:NewTable;dependent_xref_id;INT;false;0;-
341;1236931846.sql;1241616909.sql;dependent_xref;Insertion:NewTable;master_xref_id;INT;false;0;-
341;1236931846.sql;1241616909.sql;dependent_xref;Insertion:NewTable;object_xref_id;INT;true;0;-
341;1236931846.sql;1241616909.sql;go_xref;Update:TypeChange;linkage_type;ENUM('IC','IDA','IEA','IEP','IGI','IMP','IPI','ISS','NAS','ND','TAS','NR','RCA','EXP','ISO','ISA','ISM','IGC');false;0;-
341;1236931846.sql;1241616909.sql;splicing_event;Insertion:NewTable;gene_id;INT(10);false;0;-
341;1236931846.sql;1241616909.sql;splicing_event;Insertion:NewTable;name;VARCHAR(134);false;0;-
341;1236931846.sql;1241616909.sql;splicing_event;Insertion:NewTable;seq_region_end;INT(10);false;0;-
341;1236931846.sql;1241616909.sql;splicing_event;Insertion:NewTable;seq_region_id;INT(10);false;0;-
341;1236931846.sql;1241616909.sql;splicing_event;Insertion:NewTable;seq_region_start;INT(10);false;0;-
341;1236931846.sql;1241616909.sql;splicing_event;Insertion:NewTable;seq_region_strand;TINYINT(2);false;0;-
341;1236931846.sql;1241616909.sql;splicing_event;Insertion:NewTable;splicing_event_id;INT(10);true;0;-
341;1236931846.sql;1241616909.sql;splicing_event;Insertion:NewTable;type;ENUM('CNE','CE','AFE','A5SS','A3SS','MXE','IR','II','EI','AT','ALE','AI');false;0;-
341;1236931846.sql;1241616909.sql;splicing_event_feature;Insertion:NewTable;end;INT(10);false;0;-
341;1236931846.sql;1241616909.sql;splicing_event_feature;Insertion:NewTable;exon_id;INT(10);true;0;-
341;1236931846.sql;1241616909.sql;splicing_event_feature;Insertion:NewTable;feature_order;INT(10);false;0;-
341;1236931846.sql;1241616909.sql;splicing_event_feature;Insertion:NewTable;splicing_event_feature_id;INT(10);true;0;-
341;1236931846.sql;1241616909.sql;splicing_event_feature;Insertion:NewTable;splicing_event_id;INT(10);false;0;-
341;1236931846.sql;1241616909.sql;splicing_event_feature;Insertion:NewTable;start;INT(10);false;0;-
341;1236931846.sql;1241616909.sql;splicing_event_feature;Insertion:NewTable;transcript_association;INT(10);false;0;-
341;1236931846.sql;1241616909.sql;splicing_event_feature;Insertion:NewTable;transcript_id;INT(10);true;0;-
341;1236931846.sql;1241616909.sql;splicing_event_feature;Insertion:NewTable;type;ENUM('CONSTITUTIVE_EXON','EXON','FLANKING_EXON');false;0;-
341;1236931846.sql;1241616909.sql;splicing_transcript_pair;Insertion:NewTable;splicing_event_id;INT(10);false;0;-
341;1236931846.sql;1241616909.sql;splicing_transcript_pair;Insertion:NewTable;splicing_transcript_pair_id;INT(10);true;0;-
341;1236931846.sql;1241616909.sql;splicing_transcript_pair;Insertion:NewTable;transcript_id_1;INT(10);false;0;-
341;1236931846.sql;1241616909.sql;splicing_transcript_pair;Insertion:NewTable;transcript_id_2;INT(10);false;0;-
342;1241616909.sql;1242051112.sql;exon;Insertion:UpdateTable;is_constitutive;BOOLEAN;false;0;-
343;1242051112.sql;1242830668.sql;-;-;-;-;-;-;-
344;1242830668.sql;1243512591.sql;-;-;-;-;-;-;-
345;1243512591.sql;1243512638.sql;-;-;-;-;-;-;-
346;1243512638.sql;1247739839.sql;splicing_event;Insertion:UpdateTable;-;-;false;0;-
346;1243512638.sql;1247739839.sql;splicing_event;Update:TypeChange;splicing_event_id;INT(10);false;0;-
346;1243512638.sql;1247739839.sql;splicing_event;Update:TypeChange;type;ENUM('CNE','CE','AFE','A5SS','A3SS','MXE','IR',II<MISSING ')'>;false;0;-
346;1243512638.sql;1247739839.sql;splicing_event_feature;Deletion:DeleteTable;end;INT(10);false;0;-
346;1243512638.sql;1247739839.sql;splicing_event_feature;Deletion:DeleteTable;exon_id;INT(10);true;0;-
346;1243512638.sql;1247739839.sql;splicing_event_feature;Deletion:DeleteTable;feature_order;INT(10);false;0;-
346;1243512638.sql;1247739839.sql;splicing_event_feature;Deletion:DeleteTable;splicing_event_feature_id;INT(10);true;0;-
346;1243512638.sql;1247739839.sql;splicing_event_feature;Deletion:DeleteTable;splicing_event_id;INT(10);false;0;-
346;1243512638.sql;1247739839.sql;splicing_event_feature;Deletion:DeleteTable;start;INT(10);false;0;-
346;1243512638.sql;1247739839.sql;splicing_event_feature;Deletion:DeleteTable;transcript_association;INT(10);false;0;-
346;1243512638.sql;1247739839.sql;splicing_event_feature;Deletion:DeleteTable;transcript_id;INT(10);true;0;-
346;1243512638.sql;1247739839.sql;splicing_event_feature;Deletion:DeleteTable;type;ENUM('CONSTITUTIVE_EXON','EXON','FLANKING_EXON');false;0;-
346;1243512638.sql;1247739839.sql;splicing_transcript_pair;Deletion:DeleteTable;splicing_event_id;INT(10);false;0;-
346;1243512638.sql;1247739839.sql;splicing_transcript_pair;Deletion:DeleteTable;splicing_transcript_pair_id;INT(10);true;0;-
346;1243512638.sql;1247739839.sql;splicing_transcript_pair;Deletion:DeleteTable;transcript_id_1;INT(10);false;0;-
346;1243512638.sql;1247739839.sql;splicing_transcript_pair;Deletion:DeleteTable;transcript_id_2;INT(10);false;0;-
347;1247739839.sql;1247749579.sql;splicing_event;Deletion:UpdateTable;-;-;false;0;-
347;1247739839.sql;1247749579.sql;splicing_event;Update:TypeChange;splicing_event_id;INT(10);true;0;-
347;1247739839.sql;1247749579.sql;splicing_event;Update:TypeChange;type;ENUM('CNE','CE','AFE','A5SS','A3SS','MXE','IR','II','EI','AT','ALE','AI');false;0;-
347;1247739839.sql;1247749579.sql;splicing_event_feature;Insertion:NewTable;end;INT(10);false;0;-
347;1247739839.sql;1247749579.sql;splicing_event_feature;Insertion:NewTable;exon_id;INT(10);true;0;-
347;1247739839.sql;1247749579.sql;splicing_event_feature;Insertion:NewTable;feature_order;INT(10);false;0;-
347;1247739839.sql;1247749579.sql;splicing_event_feature;Insertion:NewTable;splicing_event_feature_id;INT(10);true;0;-
347;1247739839.sql;1247749579.sql;splicing_event_feature;Insertion:NewTable;splicing_event_id;INT(10);false;0;-
347;1247739839.sql;1247749579.sql;splicing_event_feature;Insertion:NewTable;start;INT(10);false;0;-
347;1247739839.sql;1247749579.sql;splicing_event_feature;Insertion:NewTable;transcript_association;INT(10);false;0;-
347;1247739839.sql;1247749579.sql;splicing_event_feature;Insertion:NewTable;transcript_id;INT(10);true;0;-
347;1247739839.sql;1247749579.sql;splicing_event_feature;Insertion:NewTable;type;ENUM('CONSTITUTIVE_EXON','EXON','FLANKING_EXON');false;0;-
347;1247739839.sql;1247749579.sql;splicing_transcript_pair;Insertion:NewTable;splicing_event_id;INT(10);false;0;-
347;1247739839.sql;1247749579.sql;splicing_transcript_pair;Insertion:NewTable;splicing_transcript_pair_id;INT(10);true;0;-
347;1247739839.sql;1247749579.sql;splicing_transcript_pair;Insertion:NewTable;transcript_id_1;INT(10);false;0;-
347;1247739839.sql;1247749579.sql;splicing_transcript_pair;Insertion:NewTable;transcript_id_2;INT(10);false;0;-
348;1247749579.sql;1248962088.sql;-;-;-;-;-;-;-
349;1248962088.sql;1248962312.sql;-;-;-;-;-;-;-
350;1248962312.sql;1249292359.sql;oligo_array;Deletion:DeleteTable;name;VARCHAR(40);false;0;-
350;1248962312.sql;1249292359.sql;oligo_array;Deletion:DeleteTable;oligo_array_id;INT(10);true;0;-
350;1248962312.sql;1249292359.sql;oligo_array;Deletion:DeleteTable;parent_array_id;INT(10);false;0;-
350;1248962312.sql;1249292359.sql;oligo_array;Deletion:DeleteTable;probe_setsize;TINYINT;false;0;-
350;1248962312.sql;1249292359.sql;oligo_array;Deletion:DeleteTable;type;ENUM('AFFY','OLIGO');false;0;-
